devtodev_ID,First_SessionDuration,First_SessionPlaytime,SessionDuration_avg,SessionDuration_std,SessionDuration_growth,SessionPlaytime_avg,SessionPlaytime_std,SessionPlaytime_growth,SessionGap_Growth,SessionGap_First2Second,num_session,num_session_first_day,num_session_first_week,num_ads_to_session_duration,Game_BallToCoin_duration_avg,Game_Balloon_duration_avg,Game_Classic_duration_avg,Game_Coin_duration_avg,Game_IO_duration_avg,Game_MMeta_duration_avg,Game_Runner_duration_avg,Game_Tourn_duration_avg,Classic_winrate,goal_range_avg,goal_range_std,goal_range_growth,goal_avg,goal_std,goal_growth,ShootCount_avg,ShootCount_std,ShootCount_growth,EnemyHitCount_avg,EnemyHitCount_std,EnemyHitCount_growth,GoalAcc_avg,GoalAcc_std,GoalAcc_growth,Levels_FirstSession,Levels_Session_avg,Levels_Session_std,Levels_Session_growth,RvCount_Session_avg,RvCount,InterstitialCount_Session_avg,InterstitialCount,InterstitialCount_End_Level,InterstitialCount_Idle_User,InterstitialCount_Mid_Level,RvCount_ActivateLimitedTimeOffer,RvCount_Choose_BonusGame,RvCount_ContinueTournament,RvCount_End_Level_Winnings,RvCount_FrameShop_Skin,RvCount_GetTickets,RvCount_Gift_Accelerate,RvCount_Gift_Take,RvCount_MetaBestBall,RvCount_MetaChestDoubleOffer,RvCount_MetaDoubleOffer,RvCount_MetaSpawnBall,RvCount_MetaWheelSpin,RvCount_Mission_Refresh,RvCount_Mission_Skip,RvCount_Offline_Earning,RvCount_Shop_Money,RvCount_Shop_Skin,RvCount_Shuffle_BonusGame,RvCount_Skip_Level,RvCount_StoreTicketAndCoins,RvCount_TournamentFinalReward2X,RvCount_TreasureChestReward2X,HasPaid,TriedPaying,Cohort,IAPTotalSpent,InterstitialImpression,LevelLose,LevelStart,LevelWin,RVCompleted,TotalAdRevenue,TotalInGameTime,TotalPlaytime,UniqueDays,cluster
182836,3.7666666666666666,0.8166666666666667,1.9796296296296296,2.196347627593266,-0.19761345062393076,0.6111111111111112,0.4583333333333333,-0.11742451324259395,-0.32361849826605826,1489.2794333333334,9.0,1.0,9.0,1.1931307171619447,0.0,0.0,25.6,29.0,0.0,0.0,0.0,0.0,0.45454545454545453,2.357936507936508,0.4583132339439514,-0.01456251175723633,3.888888888888889,1.536590742882148,0.008099943611361127,10.166666666666666,6.823977334858804,0.19025274051448804,1.1666666666666667,1.3291601358251257,0.20112443398143132,0.5406931635192505,0.21201184061166145,-0.03493015409911826,2.0,0.7777777777777778,0.97182531580755,-0.22264867693471213,0.3333333333333333,3.0,1.0,9.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8.0,1.0,10.0,5.0,2.0,0.2468089014291763,815.0,174.0,4.0,1
183061,4.95,2.5166666666666666,4.145833333333333,2.270545525667121,-0.06419731327874545,2.879166666666667,1.452030597867296,-0.05985778437774936,-0.3256385544918351,1291.9185666666667,8.0,3.0,3.0,0.43001955726868013,0.0,0.0,77.33333333333333,0.0,0.0,0.0,0.0,0.0,0.631578947368421,2.1803791887125223,0.4602820268370408,-0.0032192449815976465,4.888888888888889,3.0657287568305054,-0.0053369884723109,34.23529411764706,24.923707117332853,0.013090859428389168,2.588235294117647,2.2377115411009685,0.02178646377236859,0.16271805190933314,0.0649705308759312,-0.011358009243320866,2.0,1.375,1.1877349391654208,-0.13074474677762138,0.125,1.0,2.125,17.0,3.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,17.0,5.0,19.0,12.0,1.0,0.3960660099983215,2070.0,1366.0,4.0,2
182472,5.083333333333333,2.2333333333333334,2.5166666666666666,2.362408140483397,-0.37041045759873803,1.1933333333333334,0.9496783081069552,-0.3121335715363165,0.5603843771544101,771.6409333333334,5.0,2.0,3.0,0.9966747855554379,0.0,0.0,40.333333333333336,0.0,0.0,0.0,0.0,0.0,0.375,2.1547619047619047,0.6767519466384353,-0.06260019542979456,3.0,2.280350850198276,0.09460878422315755,14.75,11.176612486199325,0.6341158812864873,0.25,0.5,,0.24583333333333335,0.06291528696058957,-0.05505921257884516,3.0,1.2,1.6431676725154984,,0.0,0.0,0.8,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.0,1.0,7.0,3.0,0.0,0.1734887957572937,481.0,134.0,5.0,1
183099,6.866666666666666,0.9166666666666666,6.866666666666666,0.0,,0.9166666666666666,0.0,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.5,2.75,1.0606601717798212,,2.5,0.7071067811865476,,9.0,1.4142135623730951,,0.5,0.7071067811865476,,0.275,0.03535533905932739,,1.0,1.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,,,,,,,,,,1
181396,13.633333333333333,7.083333333333333,9.927777777777777,3.876723033888477,,6.038888888888889,2.3941092830652613,,,1577.0936333333334,3.0,1.0,3.0,0.5352895930848994,29.0,0.0,74.63636363636364,0.0,172.0,0.0,0.0,0.0,0.5789473684210527,2.351774042950513,0.8407002662226905,-0.006755388029035414,5.294117647058823,3.9491249961597976,-0.00457271771304224,31.733333333333334,28.12336767749925,0.04054809027963624,7.533333333333333,11.24319900248696,0.0877105581307911,0.257984762039605,0.157641045304154,-0.0388762596893476,5.0,2.6666666666666665,2.0816659994661326,,0.0,0.0,5.0,15.0,9.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,21.0,3.0,17.0,11.0,0.0,0.4956944584846496,2253.0,1286.0,2.0,0
183007,2.5166666666666666,1.6,2.529166666666667,1.966448905081517,0.0911808385865518,1.925,1.4145081595145832,0.08142526799205418,,12.402183333333333,4.0,3.0,4.0,0.6281017369727047,0.0,0.0,55.8,0.0,0.0,0.0,0.0,0.0,0.625,2.1687499999999997,0.7562668075004906,-0.017704626279703595,3.5,1.5118578920369088,0.0,18.6,9.6850400102426,0.22957630590252864,2.2,3.1937438845342623,,0.30125,0.1718693180879007,-0.15298757153189346,2.0,1.5,1.2909944487358056,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,4.0,0.0,7.0,5.0,0.0,0.1256382018327713,502.0,281.0,3.0,1
182740,37.766666666666666,26.866666666666667,10.16875,12.648393578595174,-0.21160327867373852,7.15625,9.059240382588587,-0.2135260986942049,0.3938671808371139,65.78175,8.0,2.0,5.0,0.6017664768005184,0.0,0.0,191.71428571428572,0.0,0.0,31.0,0.0,0.0,0.28,2.1417335115864526,0.5171115869449326,-0.0023924374922542624,4.2727272727272725,3.6145449319292,-0.03543713654151426,52.6,38.07803621650233,0.007849680462446829,5.8,5.2274578706550745,0.0036378045700609096,0.083613003160292,0.03457252473954946,-0.01795113244090607,6.0,0.875,2.100170061141308,,0.375,3.0,4.625,37.0,14.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,36.0,13.0,25.0,7.0,4.0,1.438838005065918,4917.0,3121.0,6.0,0
182575,5.783333333333333,4.483333333333333,4.527777777777778,3.2066481865949363,,3.411111111111111,2.3496059559313656,,,866.2037833333333,3.0,3.0,3.0,0.7335961212038629,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.6,2.215520282186949,0.5739943377195024,-0.022656365391287903,5.111111111111111,2.619372274250285,-0.006080210769966565,28.142857142857142,16.272969114747433,0.04497635423983337,1.8571428571428572,2.410295378065479,-0.1186328083661925,0.23329015532431682,0.06768502959209592,0.02127464799798151,4.0,2.0,2.0,,0.0,0.0,2.6666666666666665,8.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,9.0,0.0,9.0,6.0,0.0,0.3657588958740234,849.0,562.0,2.0,2
183034,20.966666666666665,15.25,10.452083333333333,9.767655717432188,-0.181334401562269,7.458333333333334,6.976860848661619,-0.17803308408171814,1.0591087838395512,38.1236,8.0,4.0,6.0,0.7267601738810858,0.0,0.0,149.3,0.0,0.0,67.0,0.0,0.0,0.5,2.2272847522847523,0.7600022200823494,-0.003068305267148186,5.222222222222222,3.7816204985126736,-0.012484595041411639,50.588235294117645,42.07442635308504,-0.00241408352749628,8.235294117647058,7.031441990842862,-0.014407293880432936,0.11893002502375848,0.049691645100094134,-0.0065157178470119925,5.0,2.0,2.32992949004287,-0.24269345787544683,0.0,0.0,5.875,47.0,11.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,33.0,7.0,20.0,10.0,1.0,1.3051331043243408,3368.0,2179.0,6.0,0
181495,2.3,1.3666666666666667,1.4758333333333333,1.294979904560829,-0.016103902581710128,1.0533333333333332,0.7233693094780403,-0.015984910009073094,0.290010650140182,0.8061666666666666,20.0,13.0,20.0,1.5439112408229492,0.0,0.0,51.166666666666664,0.0,0.0,0.0,0.0,0.0,0.5625,2.3999988726551225,0.5578973981378041,-0.005504547462453768,5.65625,2.5603600427258466,0.003933423263122959,23.2,13.516461698318286,0.04018791667449517,2.05,3.4408536272574173,0.14297007542556073,0.32085625911049137,0.11218560336984086,-0.027108981142072275,4.0,0.9,1.1652874052533588,-0.03582400205750491,0.0,0.0,1.8,36.0,5.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,36.0,2.0,31.0,18.0,0.0,0.5774747133255005,1786.0,947.0,6.0,2
182132,5.733333333333333,4.066666666666666,7.408333333333333,2.368807716974935,,4.225,0.2239171473757408,,,6692.597716666667,2.0,1.0,2.0,0.7019948794538085,0.0,0.0,47.0,0.0,97.0,0.0,0.0,13.5,0.75,2.5050925925925926,0.5755759245904928,-0.014274905329287213,4.166666666666667,2.124888588879783,0.045509560339658695,19.09090909090909,13.262387005773473,0.08912763124201395,1.5454545454545454,1.7529196424044295,0.04329234031341467,0.2339649190822211,0.06927463768773377,-0.017217498262316666,4.0,3.5,0.7071067811865476,,0.5,1.0,5.5,11.0,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,13.0,2.0,11.0,9.0,2.0,0.3919337093830108,1087.0,581.0,2.0,2
183146,3.066666666666667,2.466666666666667,1.5499999999999998,0.8263877217545448,-0.0024139132776651584,1.2092592592592593,0.8063166902267817,-0.012860651358715613,0.2322439975561983,23.493966666666665,9.0,3.0,7.0,0.5253508912124517,0.0,0.0,61.666666666666664,0.0,0.0,0.0,0.0,0.0,0.25,2.755,0.7639262617120408,-0.024400366136574148,2.3,1.4944341180973264,-0.04790696967069219,18.0,8.854377448471462,0.07781806771272581,0.6666666666666666,0.816496580927726,0.2457309396155174,0.1863577336641853,0.12657786142666846,0.06200383076991933,2.0,0.3333333333333333,0.7071067811865476,,0.0,0.0,0.7777777777777778,7.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,8.0,3.0,11.0,3.0,0.0,0.3887488842010498,868.0,363.0,6.0,1
182364,2.716666666666667,1.8833333333333333,2.716666666666667,0.0,,1.8833333333333333,0.0,,,0.0,1.0,1.0,1.0,0.36809815950920244,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,2.8111111111111113,0.5564437344688407,0.004754572603832052,4.0,1.5491933384829668,0.033975226531950176,16.0,8.06225774829855,0.20954280878063147,0.6,1.3416407864998738,,0.27628311512692855,0.07180436612757386,0.0229803275781435,3.0,3.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.0,0.0,6.0,5.0,0.0,0.3040000200271606,315.0,211.0,1.0,1
182680,27.716666666666665,17.35,7.560526315789474,10.167111724512198,-0.09789599155636663,4.610526315789474,6.108555552843097,-0.09940156328858818,0.14027108770587393,47.63608333333333,19.0,7.0,14.0,0.8059696897430941,0.0,0.0,70.75,29.0,0.0,0.0,0.0,0.0,0.7346938775510204,2.7021166817678446,0.7818055803880385,0.0004056769614189104,4.976744186046512,3.188434248469087,0.002911437091345004,29.452380952380953,18.660251718366474,0.003681101337638104,1.8095238095238095,1.797533475899755,0.0012848181722182606,0.20113939006563006,0.10420846803231983,-0.002075567878197404,14.0,3.1052631578947367,4.108186093941722,-0.0784516933905367,0.3684210526315789,7.0,6.052631578947368,115.0,23.0,5.0,27.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,65.0,6.0,48.0,36.0,3.0,0.9742192625999452,5063.0,2846.0,10.0,2
182841,4.433333333333334,3.3666666666666667,5.604166666666667,1.7902190534287301,-0.05553887803558921,3.9833333333333334,0.6651371342869132,0.0013956752235875225,,14759.024949999999,4.0,1.0,1.0,0.5087948859217009,0.0,0.0,100.25,0.0,0.0,22.0,0.0,0.0,0.6153846153846154,2.1212962962962965,0.6296575543219246,-0.01351541270724188,5.583333333333333,3.4498572653828963,0.030581675150754828,47.0,38.81190070537175,0.05520617577513387,8.416666666666666,7.573378414291775,0.09102114136608042,0.14854350786454854,0.0583785233485563,-0.030122383012017417,4.0,2.5,1.7320508075688772,-0.3700394750525634,0.0,0.0,3.25,13.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.0,4.0,13.0,8.0,0.0,0.2945951819419861,1471.0,1069.0,4.0,0
181112,3.85,2.433333333333333,5.85,3.2585966889064966,-0.016327616802140454,3.6644444444444444,1.9287082060061194,-0.01727852410695896,0.1248343312333442,82.16978333333333,15.0,6.0,10.0,0.8172531659942943,0.0,0.0,55.609756097560975,0.0,82.0,36.5,0.0,0.0,0.6949152542372882,2.4615512265512263,0.6364650925870655,-0.0018733400420991586,3.8545454545454545,1.9092191715771778,-0.003818409670669043,18.055555555555557,13.030322642824341,-0.0053234661726462296,1.037037037037037,1.3453338361454557,0.0,0.3008865560551598,0.2141901719687463,0.005041123568810368,3.0,2.8,1.8593393604027364,-0.016212958509723263,0.4,6.0,4.4,66.0,22.0,3.0,29.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,65.0,13.0,59.0,41.0,6.0,1.7463099956512451,5157.0,3048.0,10.0,2
183161,0.5333333333333333,0.0,1.8442307692307691,1.7269738939060277,-0.006568815325847188,1.255448717948718,1.1650302302540185,-0.0030751595116250696,-0.003220402152617541,20.038,52.0,9.0,19.0,0.8297442777627162,0.0,0.0,56.6875,0.0,0.0,0.0,0.0,50.5,0.5079365079365079,2.3406819517930626,0.5762543348543221,-0.00011846583506103237,2.759259259259259,1.6815893782897178,-0.004314925461209929,17.05,13.401014121594661,-0.005570745891665507,2.325,2.795486288598746,-0.017615996328735894,0.2364865206559415,0.16827519680861674,0.004815416066366929,0.0,0.7115384615384616,0.976920701651487,0.0010607037422689647,0.0,0.0,1.5384615384615385,80.0,7.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,67.0,8.0,60.0,32.0,0.0,1.3234399557113647,4658.0,2527.0,17.0,2
182566,1.7833333333333334,1.4,0.819047619047619,0.661747726033156,-0.03378956165676661,0.6142857142857142,0.5184939525548767,-0.03939662481524686,0.3719840670564374,1459.1397666666667,7.0,1.0,6.0,0.0,0.0,0.0,66.5,0.0,0.0,0.0,0.0,0.0,0.2,1.8125,0.5543389456520863,0.12311068346755549,2.75,1.5,0.06265856918261115,24.666666666666668,10.503967504392486,,1.0,1.7320508075688772,,0.11523809523809524,0.04429339411136566,,1.0,0.2857142857142857,0.4879500364742666,-0.04681570700306348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,9.0,3.0,0.0,0.0,351.0,163.0,6.0,1
182510,6.383333333333334,4.133333333333334,3.033333333333333,2.492990172463582,-0.14996969549270356,2.2458333333333336,1.5176965367878317,-0.09373240333446686,,6.627983333333333,4.0,2.0,4.0,0.26103414244131573,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.5,2.369285714285714,0.810674912997104,-0.042514057818214934,5.0,3.3333333333333335,0.055900806103196254,35.77777777777778,30.61363167682731,0.14398459745288283,2.111111111111111,2.0275875100994063,0.1988396255764726,0.1637720529588239,0.04916613102710391,-0.04763622761849051,4.0,1.5,1.7320508075688772,-0.41519645235742675,0.0,0.0,1.25,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,7.0,3.0,11.0,6.0,0.0,0.2755886018276214,859.0,507.0,3.0,2
183129,13.45,8.133333333333333,12.091666666666667,4.145155583909344,-0.0900389179620531,7.554166666666666,2.5411201598245343,-0.07635955586486576,,22.743299999999998,4.0,4.0,4.0,0.6169752501093384,0.0,0.0,95.625,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,2.3398268398268396,0.42021528456787105,0.002211190655932338,5.545454545454546,2.621588692515909,0.039791033458804526,36.7,21.62842779512392,0.05652555271916282,8.4,8.235424835563872,0.005306032837488983,0.20518703187393336,0.11181917458049809,-0.04423836609541709,4.0,3.5,1.0,-0.09143970358393017,0.0,0.0,7.0,28.0,8.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,16.0,2.0,11.0,8.0,0.0,0.2747288644313812,1466.0,973.0,1.0,0
182811,5.866666666666666,3.283333333333333,8.936111111111112,4.858582516956369,-0.0006215045200594904,5.941666666666666,3.2741708025765006,-0.015409114465850582,-0.32644848394217985,260.5774333333333,6.0,3.0,6.0,0.44027793521593933,0.0,0.0,92.88888888888889,0.0,0.0,0.0,0.0,59.0,0.6428571428571429,2.4076923076923076,0.505736325340815,0.006610292532722939,4.384615384615385,1.5566235649883124,0.013786084559941125,32.76923076923077,18.489428719107963,0.03428660515305393,2.923076923076923,2.1000610491736684,0.05294036771733723,0.15182411159291467,0.06987521763082497,0.001301055677557672,2.0,2.1666666666666665,1.4719601443879746,-0.08971789848695988,0.0,0.0,4.333333333333333,26.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,20.0,4.0,14.0,9.0,0.0,0.4627188444137573,2245.0,1303.0,3.0,2
182837,7.333333333333333,4.233333333333333,3.336666666666667,3.810850331213965,-0.15837707699208348,2.0433333333333334,2.1220942369784814,-0.1399597247079638,0.20507581140612863,23.379166666666666,10.0,2.0,6.0,0.5889003627637959,0.0,0.0,44.857142857142854,0.0,0.0,0.0,0.0,0.0,0.4375,2.798809523809524,0.4566911974374476,-0.003854241627945565,4.214285714285714,1.5281246137553166,0.0026112149659505146,22.272727272727273,9.519358267140797,-0.012438311010662617,0.8181818181818182,0.7507571935295483,-0.039735499207781966,0.21336766772659893,0.05868462716370429,0.016993144073194744,3.0,1.2,1.7511900715418263,-0.23389252177744313,0.3,3.0,1.1,11.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,10.0,4.0,16.0,7.0,1.0,0.3641726672649383,1129.0,513.0,5.0,2
183069,33.833333333333336,14.283333333333331,48.709259259259255,36.61610160305079,-0.030580801487670395,27.857407407407408,21.574538283831103,-0.02181709501376139,0.31086743967068453,65.9704,9.0,6.0,8.0,0.0,30.0,30.0,87.28205128205128,30.0,0.0,0.0,0.0,26.545454545454547,0.75,2.2734891774891777,0.7944933287247209,0.0012315571801855274,6.44,3.8287846422506835,-0.004827692586602317,42.857142857142854,36.66685606011693,-0.012246664842549548,3.816326530612245,5.105852317797339,-0.018908341703110176,0.19810746916036517,0.11656465267822573,0.0010961159752020944,7.0,13.555555555555555,11.424875394409243,-0.011410346185982911,8.666666666666666,78.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0.0,3.0,11.0,56.0,43.0,19.0,0.7463299632072449,8606.0,4983.0,6.0,3
183003,5.483333333333333,1.3,3.0,1.8394342930690726,-0.07323548756934894,1.573809523809524,0.72244807213475,-0.05686004461962424,1.8607454625103217,7.244883333333333,7.0,4.0,6.0,0.5826145633565876,0.0,30.0,58.833333333333336,0.0,71.0,0.0,43.0,0.0,0.6666666666666666,2.3570728291316527,0.8072396867972573,0.0011405578442416076,3.0588235294117645,1.7912443020795963,0.005862684298788556,21.17241379310345,14.59468828404274,0.016981047328432863,1.9310344827586208,1.771420626074665,0.030723144432890592,0.184169968702712,0.1000315183793862,-0.00982290539083408,4.0,1.4285714285714286,1.2724180205607034,-0.17234867812922494,0.14285714285714285,1.0,1.4285714285714286,10.0,9.0,5.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,43.0,5.0,35.0,24.0,3.0,0.6385447978973389,3619.0,1894.0,5.0,2
181460,6.066666666666666,4.433333333333334,2.9904761904761905,2.201364415767024,-0.10585131814684023,2.1738095238095236,1.726505171095675,-0.11262653320349048,0.06091853750387255,9.938899999999999,7.0,5.0,7.0,0.49525821534687037,0.0,0.0,50.166666666666664,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,2.659642857142857,0.7603388807823201,-0.00028737057118966014,4.2,2.483630619200766,-0.017553181134934315,17.866666666666667,9.179687721631202,0.025570278679505565,0.9333333333333333,1.0327955589886444,0.03297894253564371,0.2933213945026089,0.14339706084871215,-0.0415174037082906,5.0,1.7142857142857142,1.799470821684875,-0.1508093352175236,0.0,0.0,1.8571428571428572,13.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,12.0,3.0,20.0,12.0,0.0,0.2530921995639801,1231.0,737.0,3.0,2
